Latitude,Longitude,PM25,Press,RH,Temp,Wind Speed,Wind Direction,Date Time,Month,Day,Hour
42.306674,-83.148754,3,995,54,52,9.6,311,2017-04-21 15:00:00,4,21,15
42.306674,-83.148754,3,995,54,50,9.6,322,2017-04-21 16:00:00,4,21,16
42.306674,-83.148754,3,995,54,50,7.8,336,2017-04-21 17:00:00,4,21,17
42.306674,-83.148754,4,996,55,50,7.8,338,2017-04-21 18:00:00,4,21,18
42.306674,-83.148754,5,996,58,50,6.1000000000000005,339,2017-04-21 19:00:00,4,21,19
42.306674,-83.148754,6,997,59,50,5.2,337,2017-04-21 20:00:00,4,21,20
42.306674,-83.148754,3,999,60,48,6.9,354,2017-04-21 21:00:00,4,21,21
42.306674,-83.148754,3,999,62,46,6.9,357,2017-04-21 22:00:00,4,21,22
42.306674,-83.148754,3,999,65,46,5.2,353,2017-04-21 23:00:00,4,21,23
42.306674,-83.148754,3,999,69,45,4.3,1,2017-04-22 00:00:00,4,22,0
42.306674,-83.148754,3,999,72,45,3.5,356,2017-04-22 01:00:00,4,22,1
42.306674,-83.148754,5,999,76,43,2.6,330,2017-04-22 02:00:00,4,22,2
42.306674,-83.148754,4,999,80,43,3.5,333,2017-04-22 03:00:00,4,22,3
42.306674,-83.148754,5,999,84,41,2.6,337,2017-04-22 04:00:00,4,22,4
42.306674,-83.148754,5,999,83,41,2.6,353,2017-04-22 05:00:00,4,22,5
42.306674,-83.148754,5,1000,80,43,2.6,339,2017-04-22 06:00:00,4,22,6
42.306674,-83.148754,2,1000,68,45,4.3,3,2017-04-22 07:00:00,4,22,7
42.306674,-83.148754,3,1000,58,46,3.5,24,2017-04-22 08:00:00,4,22,8
42.306674,-83.148754,3,1000,53,48,4.3,28,2017-04-22 09:00:00,4,22,9
42.306674,-83.148754,3,1000,47,52,5.2,22,2017-04-22 10:00:00,4,22,10
42.306674,-83.148754,1,1000,42,54,5.2,21,2017-04-22 11:00:00,4,22,11
42.306674,-83.148754,2,1000,36,55,5.2,27,2017-04-22 12:00:00,4,22,12
42.306674,-83.148754,5,1000,36,57,3.5,32,2017-04-22 13:00:00,4,22,13
42.306674,-83.148754,3,999,37,59,3.5,36,2017-04-22 14:00:00,4,22,14
42.306674,-83.148754,3,999,36,59,3.5,63,2017-04-22 15:00:00,4,22,15
42.306674,-83.148754,4,999,37,59,4.3,80,2017-04-22 16:00:00,4,22,16
42.306674,-83.148754,4,999,37,57,5.2,94,2017-04-22 17:00:00,4,22,17
42.306674,-83.148754,5,999,37,55,4.3,86,2017-04-22 18:00:00,4,22,18
42.306674,-83.148754,7,999,39,54,3.5,85,2017-04-22 19:00:00,4,22,19
42.306674,-83.148754,10,999,39,52,2.6,73,2017-04-22 20:00:00,4,22,20
42.306674,-83.148754,13,1000,46,50,1.7,83,2017-04-22 21:00:00,4,22,21
42.306674,-83.148754,14,1000,55,48,0.9,84,2017-04-22 22:00:00,4,22,22
42.306674,-83.148754,12,1000,59,46,0.9,28,2017-04-22 23:00:00,4,22,23
42.306674,-83.148754,12,1000,58,45,0,71,2017-04-23 00:00:00,4,23,0
42.306674,-83.148754,11,999,55,45,0.9,32,2017-04-23 01:00:00,4,23,1
42.306674,-83.148754,13,999,62,43,0.9,3,2017-04-23 02:00:00,4,23,2
42.306674,-83.148754,15,999,65,41,0,86,2017-04-23 03:00:00,4,23,3
42.306674,-83.148754,17,999,69,41,2.6,340,2017-04-23 04:00:00,4,23,4
42.306674,-83.148754,18,999,71,39,2.6,342,2017-04-23 05:00:00,4,23,5
42.306674,-83.148754,20,1000,69,43,0.9,12,2017-04-23 06:00:00,4,23,6
42.306674,-83.148754,17,1000,55,48,0.9,161,2017-04-23 07:00:00,4,23,7
42.306674,-83.148754,19,1000,47,52,2.6,161,2017-04-23 08:00:00,4,23,8
42.306674,-83.148754,15,1000,40,55,0.9,142,2017-04-23 09:00:00,4,23,9
42.306674,-83.148754,13,999,34,59,0.9,110,2017-04-23 10:00:00,4,23,10
42.306674,-83.148754,11,999,31,63,1.7,101,2017-04-23 11:00:00,4,23,11
42.306674,-83.148754,14,997,29,64,2.6,132,2017-04-23 12:00:00,4,23,12
42.306674,-83.148754,17,997,27,66,1.7,150,2017-04-23 13:00:00,4,23,13
42.306674,-83.148754,14,997,35,64,9.6,171,2017-04-23 14:00:00,4,23,14
42.306674,-83.148754,3,997,40,61,12.200000000000001,174,2017-04-23 15:00:00,4,23,15
42.306674,-83.148754,5,996,37,63,9.6,175,2017-04-23 16:00:00,4,23,16
42.306674,-83.148754,4,996,32,63,6.9,168,2017-04-23 17:00:00,4,23,17
42.306674,-83.148754,3,996,29,63,5.2,162,2017-04-23 18:00:00,4,23,18
42.306674,-83.148754,11,996,31,63,0.9,69,2017-04-23 19:00:00,4,23,19
42.306674,-83.148754,14,997,33,61,0.9,125,2017-04-23 20:00:00,4,23,20
42.306674,-83.148754,20,997,41,57,2.6,155,2017-04-23 21:00:00,4,23,21
42.306674,-83.148754,13,997,44,55,2.6,142,2017-04-23 22:00:00,4,23,22
42.306674,-83.148754,15,997,51,52,0.9,24,2017-04-23 23:00:00,4,23,23
42.306674,-83.148754,14,997,69,48,1.7,49,2017-04-24 00:00:00,4,24,0
42.306674,-83.148754,6,997,77,46,1.7,35,2017-04-24 01:00:00,4,24,1
42.306674,-83.148754,5,997,79,43,1.7,20,2017-04-24 02:00:00,4,24,2
42.306674,-83.148754,3,997,80,43,1.7,25,2017-04-24 03:00:00,4,24,3
42.306674,-83.148754,4,997,82,43,1.7,17,2017-04-24 04:00:00,4,24,4
42.306674,-83.148754,6,997,83,41,1.7,28,2017-04-24 05:00:00,4,24,5
42.306674,-83.148754,7,997,81,43,1.7,39,2017-04-24 06:00:00,4,24,6
42.306674,-83.148754,7,997,74,48,2.6,52,2017-04-24 07:00:00,4,24,7
42.306674,-83.148754,9,997,63,52,3.5,67,2017-04-24 08:00:00,4,24,8
42.306674,-83.148754,6,997,52,55,6.1000000000000005,86,2017-04-24 09:00:00,4,24,9
42.306674,-83.148754,7,997,50,57,6.1000000000000005,74,2017-04-24 10:00:00,4,24,10
42.306674,-83.148754,6,997,49,61,6.1000000000000005,72,2017-04-24 11:00:00,4,24,11
42.306674,-83.148754,6,996,42,63,6.1000000000000005,77,2017-04-24 12:00:00,4,24,12
42.306674,-83.148754,6,996,38,66,6.1000000000000005,74,2017-04-24 13:00:00,4,24,13
42.306674,-83.148754,2,995,32,68,7.8,77,2017-04-24 14:00:00,4,24,14
42.306674,-83.148754,2,993,27,68,7.8,74,2017-04-24 15:00:00,4,24,15
42.306674,-83.148754,4,993,25,70,7.8,74,2017-04-24 16:00:00,4,24,16
42.306674,-83.148754,7,992,27,68,6.9,79,2017-04-24 17:00:00,4,24,17
42.306674,-83.148754,6,992,30,66,6.9,105,2017-04-24 18:00:00,4,24,18
42.306674,-83.148754,10,992,35,63,6.1000000000000005,101,2017-04-24 19:00:00,4,24,19
42.306674,-83.148754,9,992,46,59,6.9,95,2017-04-24 20:00:00,4,24,20
42.306674,-83.148754,7,992,51,57,7.8,102,2017-04-24 21:00:00,4,24,21
42.306674,-83.148754,6,992,53,55,7.8,110,2017-04-24 22:00:00,4,24,22
42.306674,-83.148754,6,992,59,54,6.9,110,2017-04-24 23:00:00,4,24,23
42.306674,-83.148754,6,991,65,52,5.2,100,2017-04-25 00:00:00,4,25,0
42.306674,-83.148754,6,991,67,52,3.5,93,2017-04-25 01:00:00,4,25,1
42.306674,-83.148754,6,991,68,52,3.5,104,2017-04-25 02:00:00,4,25,2
42.306674,-83.148754,6,991,69,52,2.6,102,2017-04-25 03:00:00,4,25,3
42.306674,-83.148754,6,991,71,52,3.5,90,2017-04-25 04:00:00,4,25,4
42.306674,-83.148754,7,991,72,52,3.5,96,2017-04-25 05:00:00,4,25,5
42.306674,-83.148754,7,991,74,52,4.3,110,2017-04-25 06:00:00,4,25,6
42.306674,-83.148754,11,991,73,54,5.2,118,2017-04-25 07:00:00,4,25,7
42.306674,-83.148754,13,991,73,55,5.2,126,2017-04-25 08:00:00,4,25,8
42.306674,-83.148754,11,991,76,55,6.1000000000000005,132,2017-04-25 09:00:00,4,25,9
42.306674,-83.148754,8,991,74,57,5.2,122,2017-04-25 10:00:00,4,25,10
42.306674,-83.148754,10,989,66,61,5.2,134,2017-04-25 11:00:00,4,25,11
42.306674,-83.148754,7,989,62,64,6.1000000000000005,142,2017-04-25 12:00:00,4,25,12
42.306674,-83.148754,10,988,60,66,6.9,137,2017-04-25 13:00:00,4,25,13
42.306674,-83.148754,8,987,58,68,6.1000000000000005,136,2017-04-25 14:00:00,4,25,14
42.306674,-83.148754,8,987,56,70,6.1000000000000005,128,2017-04-25 15:00:00,4,25,15
42.306674,-83.148754,10,987,56,70,5.2,126,2017-04-25 16:00:00,4,25,16
42.306674,-83.148754,7,987,58,70,5.2,106,2017-04-25 17:00:00,4,25,17
42.306674,-83.148754,6,985,63,66,6.9,105,2017-04-25 18:00:00,4,25,18
42.306674,-83.148754,5,985,71,63,6.1000000000000005,103,2017-04-25 19:00:00,4,25,19
42.306674,-83.148754,8,985,74,61,6.9,100,2017-04-25 20:00:00,4,25,20
42.306674,-83.148754,5,985,77,59,4.3,104,2017-04-25 21:00:00,4,25,21
42.306674,-83.148754,7,987,76,59,2.6,100,2017-04-25 22:00:00,4,25,22
42.306674,-83.148754,7,987,79,57,2.6,100,2017-04-25 23:00:00,4,25,23
42.306674,-83.148754,7,987,82,57,3.5,108,2017-04-26 00:00:00,4,26,0
42.306674,-83.148754,6,985,86,55,3.5,111,2017-04-26 01:00:00,4,26,1
42.306674,-83.148754,10,985,86,57,3.5,120,2017-04-26 02:00:00,4,26,2
42.306674,-83.148754,9,985,90,55,2.6,102,2017-04-26 03:00:00,4,26,3
42.306674,-83.148754,7,985,92,55,2.6,81,2017-04-26 04:00:00,4,26,4
42.306674,-83.148754,7,985,94,54,3.5,106,2017-04-26 05:00:00,4,26,5
42.306674,-83.148754,14,985,92,57,4.3,124,2017-04-26 06:00:00,4,26,6
42.306674,-83.148754,9,985,87,59,5.2,134,2017-04-26 07:00:00,4,26,7
42.306674,-83.148754,7,984,78,63,6.1000000000000005,138,2017-04-26 08:00:00,4,26,8
42.306674,-83.148754,9,984,74,64,7.8,158,2017-04-26 09:00:00,4,26,9
42.306674,-83.148754,6,984,69,66,7.8,159,2017-04-26 10:00:00,4,26,10
42.306674,-83.148754,8,983,65,70,7.8,154,2017-04-26 11:00:00,4,26,11
42.306674,-83.148754,6,981,59,73,10.4,156,2017-04-26 12:00:00,4,26,12
42.306674,-83.148754,8,981,55,75,11.3,155,2017-04-26 13:00:00,4,26,13
42.306674,-83.148754,9,980,53,75,11.3,155,2017-04-26 14:00:00,4,26,14
42.306674,-83.148754,8,980,49,77,9.6,154,2017-04-26 15:00:00,4,26,15
42.306674,-83.148754,7,980,46,79,6.9,139,2017-04-26 16:00:00,4,26,16
42.306674,-83.148754,10,979,44,79,6.1000000000000005,134,2017-04-26 17:00:00,4,26,17
42.306674,-83.148754,10,980,45,77,5.2,138,2017-04-26 18:00:00,4,26,18
42.306674,-83.148754,13,979,49,75,4.3,126,2017-04-26 19:00:00,4,26,19
42.306674,-83.148754,18,980,54,72,3.5,118,2017-04-26 20:00:00,4,26,20
42.306674,-83.148754,11,980,54,70,4.3,135,2017-04-26 21:00:00,4,26,21
42.306674,-83.148754,9,980,54,70,3.5,141,2017-04-26 22:00:00,4,26,22
42.306674,-83.148754,12,980,56,68,0.9,65,2017-04-26 23:00:00,4,26,23
42.306674,-83.148754,13,980,57,68,1.7,110,2017-04-27 00:00:00,4,27,0
42.306674,-83.148754,15,980,55,68,3.5,143,2017-04-27 01:00:00,4,27,1
42.306674,-83.148754,12,979,58,68,5.2,146,2017-04-27 02:00:00,4,27,2
42.306674,-83.148754,10,979,61,66,5.2,150,2017-04-27 03:00:00,4,27,3
42.306674,-83.148754,9,979,58,68,9.6,169,2017-04-27 04:00:00,4,27,4
42.306674,-83.148754,9,979,59,68,10.4,170,2017-04-27 05:00:00,4,27,5
42.306674,-83.148754,12,979,62,70,10.4,172,2017-04-27 06:00:00,4,27,6
42.306674,-83.148754,13,979,62,70,8.700000000000001,170,2017-04-27 07:00:00,4,27,7
42.306674,-83.148754,11,979,60,72,6.9,167,2017-04-27 08:00:00,4,27,8
42.306674,-83.148754,9,979,53,72,10.4,182,2017-04-27 09:00:00,4,27,9
42.306674,-83.148754,12,979,56,72,7.8,168,2017-04-27 10:00:00,4,27,10
42.306674,-83.148754,21,979,71,66,10.4,225,2017-04-27 11:00:00,4,27,11
42.306674,-83.148754,8,979,79,66,8.700000000000001,202,2017-04-27 12:00:00,4,27,12
42.306674,-83.148754,9,979,65,68,11.3,222,2017-04-27 13:00:00,4,27,13
42.306674,-83.148754,4,980,55,70,13.9,227,2017-04-27 14:00:00,4,27,14
42.306674,-83.148754,6,980,49,68,13,245,2017-04-27 15:00:00,4,27,15
42.306674,-83.148754,7,981,50,66,13,252,2017-04-27 16:00:00,4,27,16
42.306674,-83.148754,9,983,52,63,13,250,2017-04-27 17:00:00,4,27,17
42.306674,-83.148754,9,984,56,59,12.200000000000001,245,2017-04-27 18:00:00,4,27,18
42.306674,-83.148754,9,985,58,55,13,254,2017-04-27 19:00:00,4,27,19
42.306674,-83.148754,7,987,58,55,11.3,261,2017-04-27 20:00:00,4,27,20
42.306674,-83.148754,9,988,59,54,11.3,253,2017-04-27 21:00:00,4,27,21
42.306674,-83.148754,9,988,58,54,9.6,254,2017-04-27 22:00:00,4,27,22
42.306674,-83.148754,6,989,60,54,8.700000000000001,263,2017-04-27 23:00:00,4,27,23
42.306674,-83.148754,6,989,58,52,9.6,264,2017-04-28 00:00:00,4,28,0
42.306674,-83.148754,6,991,60,52,7.8,283,2017-04-28 01:00:00,4,28,1
42.306674,-83.148754,5,991,61,52,6.1000000000000005,273,2017-04-28 02:00:00,4,28,2
42.306674,-83.148754,7,992,61,50,5.2,263,2017-04-28 03:00:00,4,28,3
42.306674,-83.148754,9,992,63,50,6.1000000000000005,239,2017-04-28 04:00:00,4,28,4
42.306674,-83.148754,9,993,65,48,6.1000000000000005,220,2017-04-28 05:00:00,4,28,5
42.306674,-83.148754,10,993,68,48,5.2,187,2017-04-28 06:00:00,4,28,6
42.306674,-83.148754,9,993,64,50,5.2,192,2017-04-28 07:00:00,4,28,7
42.306674,-83.148754,10,995,58,52,6.9,195,2017-04-28 08:00:00,4,28,8
42.306674,-83.148754,7,995,55,55,7.8,188,2017-04-28 09:00:00,4,28,9
42.306674,-83.148754,9,995,59,55,9.6,169,2017-04-28 10:00:00,4,28,10
42.306674,-83.148754,6,995,59,57,10.4,166,2017-04-28 11:00:00,4,28,11
42.306674,-83.148754,7,995,57,57,11.3,165,2017-04-28 12:00:00,4,28,12
42.306674,-83.148754,6,995,53,59,10.4,166,2017-04-28 13:00:00,4,28,13
42.306674,-83.148754,7,995,53,61,10.4,165,2017-04-28 14:00:00,4,28,14
42.306674,-83.148754,6,995,52,61,8.700000000000001,169,2017-04-28 15:00:00,4,28,15
42.306674,-83.148754,9,993,51,61,9.6,168,2017-04-28 16:00:00,4,28,16
42.306674,-83.148754,7,993,57,61,6.9,157,2017-04-28 17:00:00,4,28,17
42.306674,-83.148754,13,993,67,59,8.700000000000001,162,2017-04-28 18:00:00,4,28,18
42.306674,-83.148754,8,993,78,57,10.4,169,2017-04-28 19:00:00,4,28,19
42.306674,-83.148754,7,993,71,59,6.9,180,2017-04-28 20:00:00,4,28,20
42.306674,-83.148754,10,993,67,59,6.1000000000000005,174,2017-04-28 21:00:00,4,28,21
42.306674,-83.148754,7,993,68,59,6.9,167,2017-04-28 22:00:00,4,28,22
42.306674,-83.148754,8,995,67,59,6.1000000000000005,170,2017-04-28 23:00:00,4,28,23
42.306674,-83.148754,10,995,69,59,4.3,196,2017-04-29 00:00:00,4,29,0
42.306674,-83.148754,12,995,76,57,1.7,216,2017-04-29 01:00:00,4,29,1
42.306674,-83.148754,10,995,85,55,2.6,360,2017-04-29 02:00:00,4,29,2
42.306674,-83.148754,11,995,85,55,0.9,38,2017-04-29 03:00:00,4,29,3
42.306674,-83.148754,8,995,82,55,2.6,65,2017-04-29 04:00:00,4,29,4
42.306674,-83.148754,8,996,76,46,3.5,41,2017-04-29 05:00:00,4,29,5
42.306674,-83.148754,3,999,69,45,3.5,26,2017-04-29 06:00:00,4,29,6
42.306674,-83.148754,3,1000,66,45,3.5,22,2017-04-29 07:00:00,4,29,7
42.306674,-83.148754,1,1000,63,45,3.5,22,2017-04-29 08:00:00,4,29,8
42.306674,-83.148754,4,1000,61,46,2.6,48,2017-04-29 09:00:00,4,29,9
42.306674,-83.148754,6,1001,61,46,2.6,48,2017-04-29 10:00:00,4,29,10
42.306674,-83.148754,5,1003,60,46,4.3,66,2017-04-29 11:00:00,4,29,11
42.306674,-83.148754,5,1003,63,46,4.3,75,2017-04-29 12:00:00,4,29,12
42.306674,-83.148754,5,1003,66,46,3.5,59,2017-04-29 13:00:00,4,29,13
42.306674,-83.148754,2,1001,68,46,4.3,52,2017-04-29 14:00:00,4,29,14
42.306674,-83.148754,3,1001,60,48,3.5,52,2017-04-29 15:00:00,4,29,15
42.306674,-83.148754,6,1001,60,48,4.3,71,2017-04-29 16:00:00,4,29,16
42.306674,-83.148754,2,1003,60,46,4.3,67,2017-04-29 17:00:00,4,29,17
42.306674,-83.148754,1,1001,57,46,4.3,57,2017-04-29 18:00:00,4,29,18
42.306674,-83.148754,3,1003,53,46,3.5,53,2017-04-29 19:00:00,4,29,19
42.306674,-83.148754,4,1003,52,46,3.5,54,2017-04-29 20:00:00,4,29,20
42.306674,-83.148754,3,1003,52,45,3.5,51,2017-04-29 21:00:00,4,29,21
42.306674,-83.148754,5,1001,56,45,3.5,44,2017-04-29 22:00:00,4,29,22
42.306674,-83.148754,5,1000,60,45,4.3,60,2017-04-29 23:00:00,4,29,23
42.306674,-83.148754,8,999,77,45,5.2,65,2017-04-30 00:00:00,4,30,0
42.306674,-83.148754,8,999,85,45,3.5,31,2017-04-30 01:00:00,4,30,1
42.306674,-83.148754,3,999,94,43,2.6,47,2017-04-30 02:00:00,4,30,2
42.306674,-83.148754,2,996,95,45,5.2,67,2017-04-30 03:00:00,4,30,3
42.306674,-83.148754,6,996,91,45,5.2,73,2017-04-30 04:00:00,4,30,4
42.306674,-83.148754,2,996,84,46,6.1000000000000005,81,2017-04-30 05:00:00,4,30,5
42.306674,-83.148754,4,996,80,46,6.1000000000000005,79,2017-04-30 06:00:00,4,30,6
42.306674,-83.148754,3,996,79,48,6.9,79,2017-04-30 07:00:00,4,30,7
42.306674,-83.148754,4,996,80,48,6.1000000000000005,75,2017-04-30 08:00:00,4,30,8
42.306674,-83.148754,4,995,82,48,7.8,74,2017-04-30 09:00:00,4,30,9
42.306674,-83.148754,5,995,84,48,7.8,78,2017-04-30 10:00:00,4,30,10
42.306674,-83.148754,5,993,84,50,6.9,76,2017-04-30 11:00:00,4,30,11
42.306674,-83.148754,6,993,89,48,6.1000000000000005,78,2017-04-30 12:00:00,4,30,12
42.306674,-83.148754,5,992,92,50,5.2,78,2017-04-30 13:00:00,4,30,13
42.306674,-83.148754,7,991,91,54,3.5,74,2017-04-30 14:00:00,4,30,14
42.306674,-83.148754,6,991,88,55,4.3,75,2017-04-30 15:00:00,4,30,15
42.306674,-83.148754,6,989,85,55,2.6,56,2017-04-30 16:00:00,4,30,16
42.306674,-83.148754,8,989,86,55,2.6,70,2017-04-30 17:00:00,4,30,17
42.306674,-83.148754,9,989,91,54,3.5,93,2017-04-30 18:00:00,4,30,18
42.306674,-83.148754,10,989,98,54,2.6,91,2017-04-30 19:00:00,4,30,19
42.306674,-83.148754,11,988,100,54,2.6,82,2017-04-30 20:00:00,4,30,20
42.306674,-83.148754,7,988,100,54,2.6,75,2017-04-30 21:00:00,4,30,21
42.306674,-83.148754,6,988,100,54,0.9,61,2017-04-30 22:00:00,4,30,22
42.306674,-83.148754,6,987,100,54,3.5,98,2017-04-30 23:00:00,4,30,23
42.306674,-83.148754,5,987,100,52,3.5,93,2017-05-01 00:00:00,5,1,0
42.306674,-83.148754,6,985,100,52,3.5,94,2017-05-01 01:00:00,5,1,1
42.306674,-83.148754,6,984,100,52,2.6,90,2017-05-01 02:00:00,5,1,2
42.306674,-83.148754,6,983,100,52,1.7,81,2017-05-01 03:00:00,5,1,3
42.306674,-83.148754,8,981,100,54,2.6,102,2017-05-01 04:00:00,5,1,4
42.306674,-83.148754,16,981,100,59,4.3,135,2017-05-01 05:00:00,5,1,5
42.306674,-83.148754,12,980,93,64,7.8,165,2017-05-01 06:00:00,5,1,6
42.306674,-83.148754,10,980,88,66,8.700000000000001,189,2017-05-01 07:00:00,5,1,7
42.306674,-83.148754,5,980,92,63,5.2,240,2017-05-01 08:00:00,5,1,8
42.306674,-83.148754,4,980,90,61,5.2,182,2017-05-01 09:00:00,5,1,9
42.306674,-83.148754,4,979,75,61,6.9,170,2017-05-01 10:00:00,5,1,10
42.306674,-83.148754,8,979,83,59,9.6,165,2017-05-01 11:00:00,5,1,11
42.306674,-83.148754,3,977,76,63,9.6,167,2017-05-01 12:00:00,5,1,12
42.306674,-83.148754,5,976,77,63,10.4,161,2017-05-01 13:00:00,5,1,13
42.306674,-83.148754,5,976,50,66,10.4,229,2017-05-01 14:00:00,5,1,14
42.306674,-83.148754,10,976,51,64,10.4,250,2017-05-01 15:00:00,5,1,15
42.306674,-83.148754,13,977,53,63,12.200000000000001,225,2017-05-01 16:00:00,5,1,16
42.306674,-83.148754,14,977,60,59,11.3,249,2017-05-01 17:00:00,5,1,17
42.306674,-83.148754,7,979,60,57,12.200000000000001,234,2017-05-01 18:00:00,5,1,18
42.306674,-83.148754,11,979,63,55,11.3,234,2017-05-01 19:00:00,5,1,19
42.306674,-83.148754,8,980,62,55,11.3,232,2017-05-01 20:00:00,5,1,20
42.306674,-83.148754,8,980,64,54,11.3,231,2017-05-01 21:00:00,5,1,21
42.306674,-83.148754,11,980,66,54,10.4,222,2017-05-01 22:00:00,5,1,22
42.306674,-83.148754,8,980,68,52,8.700000000000001,214,2017-05-01 23:00:00,5,1,23
42.306674,-83.148754,7,980,70,52,10.4,218,2017-05-02 00:00:00,5,2,0
42.306674,-83.148754,7,980,72,50,8.700000000000001,213,2017-05-02 01:00:00,5,2,1
42.306674,-83.148754,7,979,76,50,8.700000000000001,213,2017-05-02 02:00:00,5,2,2
42.306674,-83.148754,6,979,74,50,7.8,209,2017-05-02 03:00:00,5,2,3
42.306674,-83.148754,6,979,72,50,8.700000000000001,213,2017-05-02 04:00:00,5,2,4
42.306674,-83.148754,10,979,79,48,11.3,221,2017-05-02 05:00:00,5,2,5
42.306674,-83.148754,6,979,74,48,10.4,233,2017-05-02 06:00:00,5,2,6
42.306674,-83.148754,12,979,79,46,10.4,221,2017-05-02 07:00:00,5,2,7
42.306674,-83.148754,11,979,78,46,9.6,229,2017-05-02 08:00:00,5,2,8
42.306674,-83.148754,6,980,76,46,10.4,242,2017-05-02 09:00:00,5,2,9
42.306674,-83.148754,6,980,70,46,12.200000000000001,269,2017-05-02 10:00:00,5,2,10
42.306674,-83.148754,5,981,63,48,13,265,2017-05-02 11:00:00,5,2,11
42.306674,-83.148754,5,981,63,50,12.200000000000001,268,2017-05-02 12:00:00,5,2,12
42.306674,-83.148754,6,983,61,48,13,270,2017-05-02 13:00:00,5,2,13
42.306674,-83.148754,6,984,60,50,13,264,2017-05-02 14:00:00,5,2,14
42.306674,-83.148754,5,985,57,50,12.200000000000001,270,2017-05-02 15:00:00,5,2,15
42.306674,-83.148754,7,985,60,50,11.3,271,2017-05-02 16:00:00,5,2,16
42.306674,-83.148754,6,987,61,48,11.3,276,2017-05-02 17:00:00,5,2,17
42.306674,-83.148754,6,988,62,48,11.3,283,2017-05-02 18:00:00,5,2,18
42.306674,-83.148754,8,989,68,46,10.4,280,2017-05-02 19:00:00,5,2,19
42.306674,-83.148754,8,989,74,46,9.6,282,2017-05-02 20:00:00,5,2,20
42.306674,-83.148754,8,991,73,46,9.6,283,2017-05-02 21:00:00,5,2,21
42.306674,-83.148754,6,992,76,45,8.700000000000001,291,2017-05-02 22:00:00,5,2,22
42.306674,-83.148754,3,992,75,45,7.8,309,2017-05-02 23:00:00,5,2,23
42.306674,-83.148754,3,993,69,45,7.8,309,2017-05-03 00:00:00,5,3,0
42.306674,-83.148754,6,993,72,43,6.1000000000000005,326,2017-05-03 01:00:00,5,3,1
42.306674,-83.148754,6,995,79,43,6.1000000000000005,326,2017-05-03 02:00:00,5,3,2
42.306674,-83.148754,6,995,81,43,5.2,310,2017-05-03 03:00:00,5,3,3
42.306674,-83.148754,6,996,80,43,4.3,318,2017-05-03 04:00:00,5,3,4
42.306674,-83.148754,7,997,81,43,3.5,312,2017-05-03 05:00:00,5,3,5
42.306674,-83.148754,6,997,78,43,4.3,318,2017-05-03 06:00:00,5,3,6
42.306674,-83.148754,8,999,72,45,5.2,318,2017-05-03 07:00:00,5,3,7
42.306674,-83.148754,4,1000,61,46,4.3,320,2017-05-03 08:00:00,5,3,8
42.306674,-83.148754,4,1001,52,50,3.5,323,2017-05-03 09:00:00,5,3,9
42.306674,-83.148754,3,1001,44,52,5.2,329,2017-05-03 10:00:00,5,3,10
42.306674,-83.148754,3,1001,39,54,4.3,339,2017-05-03 11:00:00,5,3,11
42.306674,-83.148754,2,1000,35,55,2.6,323,2017-05-03 12:00:00,5,3,12
42.306674,-83.148754,7,1000,33,57,1.7,360,2017-05-03 13:00:00,5,3,13
42.306674,-83.148754,7,1000,31,59,1.7,65,2017-05-03 14:00:00,5,3,14
42.306674,-83.148754,15,999,39,59,6.1000000000000005,143,2017-05-03 15:00:00,5,3,15
42.306674,-83.148754,12,1000,48,57,7.8,164,2017-05-03 16:00:00,5,3,16
42.306674,-83.148754,11,1000,46,57,6.1000000000000005,150,2017-05-03 17:00:00,5,3,17
42.306674,-83.148754,11,1000,54,54,8.700000000000001,170,2017-05-03 18:00:00,5,3,18
42.306674,-83.148754,9,1001,59,54,6.1000000000000005,168,2017-05-03 19:00:00,5,3,19
42.306674,-83.148754,11,1001,60,52,4.3,153,2017-05-03 20:00:00,5,3,20
42.306674,-83.148754,11,1001,61,52,3.5,131,2017-05-03 21:00:00,5,3,21
42.306674,-83.148754,10,1001,63,50,1.7,88,2017-05-03 22:00:00,5,3,22
42.306674,-83.148754,9,1000,62,50,2.6,88,2017-05-03 23:00:00,5,3,23
42.306674,-83.148754,6,1000,60,50,1.7,99,2017-05-04 00:00:00,5,4,0
42.306674,-83.148754,1,999,51,50,3.5,83,2017-05-04 01:00:00,5,4,1
42.306674,-83.148754,5,999,49,50,3.5,84,2017-05-04 02:00:00,5,4,2
42.306674,-83.148754,4,997,47,50,4.3,96,2017-05-04 03:00:00,5,4,3
42.306674,-83.148754,5,997,48,50,4.3,93,2017-05-04 04:00:00,5,4,4
42.306674,-83.148754,10,999,53,50,3.5,115,2017-05-04 05:00:00,5,4,5
42.306674,-83.148754,14,999,72,48,4.3,127,2017-05-04 06:00:00,5,4,6
42.306674,-83.148754,6,999,86,46,3.5,88,2017-05-04 07:00:00,5,4,7
42.306674,-83.148754,5,997,85,45,4.3,69,2017-05-04 08:00:00,5,4,8
42.306674,-83.148754,4,997,89,45,1.7,47,2017-05-04 09:00:00,5,4,9
42.306674,-83.148754,6,996,92,45,3.5,54,2017-05-04 10:00:00,5,4,10
42.306674,-83.148754,3,995,93,46,4.3,61,2017-05-04 11:00:00,5,4,11
42.306674,-83.148754,4,993,94,46,6.1000000000000005,66,2017-05-04 12:00:00,5,4,12
42.306674,-83.148754,5,992,95,46,6.1000000000000005,66,2017-05-04 13:00:00,5,4,13
